Carrier,Route Code,Vessel Name,Vessel Capacity (in MT),Vessel Ramp Height (in meters),Voyage Number,Port Name,port_code,Date of Arrival (ETA),Date of Departure (ETD)
HOG,,HÖEGH BEIJING ,,,124,Port Of Spain,TT POS,10/5/2022,11/5/2022
HOG,,HÖEGH BEIJING ,,,124,Santa Marta,AR SFN,13/5/2022,13/5/2022
HOG,,HÖEGH BEIJING ,,,123,Cartagena,CO CTG,14/5/2022,14/5/2022
HOG,,HÖEGH BEIJING ,,,124,Cartagena,CO CTG,14/5/2022,14/5/2022
HOG,,HÖEGH BEIJING ,,,124,Manzanillo,CU MZO,15/5/2022,15/5/2022
HOG,,HÖEGH BEIJING ,,,124,Puerto,HN PCR,18/5/2022,18/5/2022
HOG,,HÖEGH BEIJING ,,,124,Nassau,BS NAS,22/5/2022,22/5/2022
HOG,,HÖEGH BEIJING ,,,125,Nassau,BS NAS,22/5/2022,22/5/2022
HOG,,HÖEGH BEIJING ,,,124,Port Everglades,US PEF,26/5/2022,27/5/2022
HOG,,HÖEGH BEIJING ,,,125,Port Everglades,US PEF,26/5/2022,27/5/2022
HOG,,HÖEGH BEIJING ,,,124,Kingston,JM KIN,30/5/2022,30/5/2022
HOG,,HÖEGH BEIJING ,,,125,Kingston,JM KIN,30/5/2022,30/5/2022
HOG,,HÖEGH BEIJING ,,,124,Port-Au-Prince,HT PAP,01/6/2022,01/6/2022
HOG,,HÖEGH BEIJING ,,,125,Port-Au-Prince,HT PAP,01/6/2022,01/6/2022
HOG,,HÖEGH BEIJING ,,,124,Santo Domingo,DO SDQ,03/6/2022,03/6/2022
HOG,,HÖEGH BEIJING ,,,125,Santo Domingo,DO SDQ,03/6/2022,03/6/2022
HOG,,HÖEGH BEIJING ,,,125,Kingston,JM KIN,05/6/2022,05/6/2022
HOG,,HÖEGH BEIJING ,,,124,Philipsburg,AN PHI,08/6/2022,08/6/2022
HOG,,HÖEGH BEIJING ,,,125,Philipsburg,AN PHI,08/6/2022,08/6/2022
HOG,,HÖEGH BEIJING ,,,124,Port Of Spain,TT POS,10/6/2022,10/6/2022
HOG,,HÖEGH BEIJING ,,,125,Port Of Spain,TT POS,10/6/2022,10/6/2022
HOG,,HÖEGH BEIJING ,,,124,Santa Marta,AR SFN,13/6/2022,13/6/2022
HOG,,HÖEGH BEIJING ,,,125,Santa Marta,AR SFN,13/6/2022,13/6/2022
HOG,,HÖEGH BEIJING ,,,124,Cartagena,CO CTG,13/6/2022,14/6/2022
HOG,,HÖEGH BEIJING ,,,125,Cartagena,CO CTG,13/6/2022,14/6/2022
HOG,,HÖEGH BEIJING ,,,125,Manzanillo,CU MZO,15/6/2022,15/6/2022
HOG,,HÖEGH BEIJING ,,,125,Port Everglades,US PEF,20/6/2022,21/6/2022
HOG,,HÖEGH BEIJING ,,,126,Port Everglades,US PEF,20/6/2022,21/6/2022
HOG,,HÖEGH BEIJING ,,,125,Nassau,BS NAS,21/6/2022,21/6/2022
HOG,,HÖEGH BEIJING ,,,126,Nassau,BS NAS,21/6/2022,21/6/2022
HOG,,HÖEGH BEIJING ,,,125,Kingston,JM KIN,22/6/2022,23/6/2022
HOG,,HÖEGH BEIJING ,,,126,Kingston,JM KIN,22/6/2022,23/6/2022
HOG,,HÖEGH BEIJING ,,,125,Santo Domingo,DO SDQ,25/6/2022,25/6/2022
HOG,,HÖEGH BEIJING ,,,126,Santo Domingo,DO SDQ,25/6/2022,25/6/2022
HOG,,HÖEGH BEIJING ,,,126,Santa Marta,AR SFN,27/6/2022,27/6/2022
HOG,,HÖEGH BEIJING ,,,125,Cartagena,CO CTG,27/6/2022,28/6/2022
HOG,,HÖEGH BEIJING ,,,126,Cartagena,CO CTG,27/6/2022,28/6/2022
HOG,,HÖEGH BEIJING ,,,126,Manzanillo,CU MZO,29/6/2022,29/6/2022
HOG,,HÖEGH BEIJING ,,,126,Puerto,HN PCR,02/7/2022,02/7/2022
HOG,,HÖEGH BEIJING ,,,127,Port Everglades,US PEF,04/7/2022,04/7/2022
HOG,,HÖEGH BEIJING ,,,127,Nassau,BS NAS,05/7/2022,05/7/2022
HOG,,HÖEGH BEIJING ,,,126,Kingston,JM KIN,08/7/2022,09/7/2022
HOG,,HÖEGH BEIJING ,,,127,Kingston,JM KIN,08/7/2022,09/7/2022
HOG,,HÖEGH BEIJING ,,,126,Port-Au-Prince,HT PAP,10/7/2022,10/7/2022
HOG,,HÖEGH BEIJING ,,,127,Port-Au-Prince,HT PAP,10/7/2022,10/7/2022
HOG,,HÖEGH BEIJING ,,,127,Santo Domingo,DO SDQ,12/7/2022,12/7/2022
HOG,,HÖEGH BEIJING ,,,127,Santa Marta,AR SFN,14/7/2022,14/7/2022
HOG,,HÖEGH BEIJING ,,,127,Cartagena,CO CTG,14/7/2022,15/7/2022
HOG,,HÖEGH BEIJING ,,,127,Manzanillo,CU MZO,16/7/2022,16/7/2022
HOG,,HÖEGH BEIJING ,,,127,Port Everglades,US PEF,20/7/2022,21/7/2022
HOG,,HÖEGH BEIJING ,,,127,Nassau,BS NAS,22/7/2022,22/7/2022
HOG,,HÖEGH BEIJING ,,,127,Kingston,JM KIN,25/7/2022,26/7/2022
HOG,,HÖEGH BEIJING ,,,127,Santo Domingo,DO SDQ,27/7/2022,27/7/2022
HOG,,HÖEGH BEIJING ,,,127,Cartagena,CO CTG,30/7/2022,30/7/2022
HOG,,HÖEGH BEIJING ,,,129,Port Everglades,US PEF,07/8/2022,07/8/2022
HOG,,HÖEGH BEIJING ,,,129,Nassau,BS NAS,08/8/2022,08/8/2022
HOG,,HÖEGH BEIJING ,,,129,Kingston,JM KIN,11/8/2022,12/8/2022
HOG,,HÖEGH BEIJING ,,,129,Port-Au-Prince,HT PAP,13/8/2022,13/8/2022
HOG,,HÖEGH BEIJING ,,,129,Santo Domingo,DO SDQ,14/8/2022,14/8/2022
HOG,,HÖEGH BEIJING ,,,129,Santa Marta,AR SFN,16/8/2022,16/8/2022
HOG,,HÖEGH BEIJING ,,,129,Cartagena,CO CTG,17/8/2022,17/8/2022
HOG,,HÖEGH BEIJING ,,,129,Manzanillo,CU MZO,18/8/2022,19/8/2022
HOG,,HÖEGH BERLIN ,,,114,Ennore,IN ENR,10/5/2022,11/5/2022
HOG,,HÖEGH BERLIN ,,,115,Ennore,IN ENR,10/5/2022,11/5/2022
HOG,,HÖEGH BERLIN ,,,114,Singapore,SG SIN,16/5/2022,18/5/2022
HOG,,HÖEGH BERLIN ,,,115,Singapore,SG SIN,16/5/2022,18/5/2022
HOG,,HÖEGH BERLIN ,,,114,Laem Chabang,TH LCH,20/5/2022,20/5/2022
HOG,,HÖEGH BERLIN ,,,115,Laem Chabang,TH LCH,20/5/2022,20/5/2022
HOG,,HÖEGH BERLIN ,,,114,Masan,KR MAS,27/5/2022,28/5/2022
HOG,,HÖEGH BERLIN ,,,115,Masan,KR MAS,27/5/2022,28/5/2022
HOG,,HÖEGH BERLIN ,,,115,Gamagori,JP GAM,30/5/2022,30/5/2022
HOG,,HÖEGH BERLIN ,,,115,Nagoya,JP NGO,31/5/2022,31/5/2022
HOG,,HÖEGH BERLIN ,,,115,Lazaro Cardenas,MX LZC,16/6/2022,16/6/2022
HOG,,HÖEGH BERLIN ,,,115,Kingston,JM KIN,24/6/2022,25/6/2022
HOG,,HÖEGH BERLIN ,,,115,Jacksonville,US JAX,28/6/2022,28/6/2022
HOG,,HÖEGH BERLIN ,,,115,Savannah,US SAV,30/6/2022,30/6/2022
HOG,,HÖEGH BERLIN ,,,115,Baltimore,US BAL,03/7/2022,04/7/2022
HOG,,HÖEGH BERLIN ,,,115,Bremerhaven,DE BRV,15/7/2022,16/7/2022
HOG,,HÖEGH BERLIN ,,,116,Bremerhaven,DE BRV,15/7/2022,16/7/2022
HOG,,HÖEGH BERLIN ,,,115,Antwerpen,BE ANR,18/7/2022,19/7/2022
HOG,,HÖEGH BERLIN ,,,116,Antwerpen,BE ANR,18/7/2022,19/7/2022
HOG,,HÖEGH BERLIN ,,,116,Southampton,GB SOU,20/7/2022,20/7/2022
HOG,,HÖEGH BERLIN ,,,116,Baltimore,US BAL,30/7/2022,30/7/2022
HOG,,HÖEGH BERLIN ,,,116,Jacksonville,US JAX,02/8/2022,02/8/2022
HOG,,HÖEGH BERLIN ,,,116,Auckland,NZ AKL,29/8/2022,30/8/2022
HOG,,HÖEGH BERLIN ,,,116,Port Kembla,AU PKL,04/9/2022,07/9/2022
HOG,,HÖEGH BERLIN ,,,116,Melbourne,AU MEL,08/9/2022,10/9/2022
HOG,,HÖEGH BERLIN ,,,116,Fremantle,AU FRE,16/9/2022,18/9/2022
HOG,,HÖEGH BRASILIA ,,,104,Tema,GH TEM,12/5/2022,12/5/2022
HOG,,HÖEGH BRASILIA ,,,104,Kingston,JM KIN,24/5/2022,24/5/2022
HOG,,HÖEGH BRASILIA ,,,104,Veracruz,MX VER,28/5/2022,30/5/2022
HOG,,HÖEGH BRASILIA ,,,105,Veracruz,MX VER,28/5/2022,30/5/2022
HOG,,HÖEGH BRASILIA ,,,104,Gothenburg,SE GOT,14/6/2022,14/6/2022
HOG,,HÖEGH BRASILIA ,,,105,Gothenburg,SE GOT,14/6/2022,14/6/2022
HOG,,HÖEGH BRASILIA ,,,104,Bremerhaven,DE BRV,16/6/2022,17/6/2022
HOG,,HÖEGH BRASILIA ,,,105,Bremerhaven,DE BRV,16/6/2022,17/6/2022
HOG,,HÖEGH BRASILIA ,,,104,Antwerpen,BE ANR,19/6/2022,20/6/2022
HOG,,HÖEGH BRASILIA ,,,105,Antwerpen,BE ANR,19/6/2022,20/6/2022
HOG,,HÖEGH BRASILIA ,,,104,Southampton,GB SOU,21/6/2022,21/6/2022
HOG,,HÖEGH BRASILIA ,,,105,Southampton,GB SOU,21/6/2022,21/6/2022
HOG,,HÖEGH BRASILIA ,,,104,Santander,ES SDR,24/6/2022,24/6/2022
HOG,,HÖEGH BRASILIA ,,,105,Santander,ES SDR,24/6/2022,24/6/2022
HOG,,HÖEGH BRASILIA ,,,105,Port Elizabeth,ZA PLZ,11/7/2022,11/7/2022
HOG,,HÖEGH BRASILIA ,,,105,Durban,ZA DUR,13/7/2022,14/7/2022
HOG,,HÖEGH BRASILIA ,,,105,Melbourne,AU MEL,31/7/2022,01/8/2022
HOG,,HÖEGH BRASILIA ,,,105,Port Kembla,AU PKL,04/8/2022,05/8/2022
HOG,,HÖEGH CARIBIA ,,,309,Willemstad,AN WIL,09/5/2022,10/5/2022
HOG,,HÖEGH CARIBIA ,,,309,Oranjestad,AW ORJ,11/5/2022,11/5/2022
HOG,,HÖEGH CARIBIA ,,,309,Port Of Spain,TT POS,13/5/2022,13/5/2022
HOG,,HÖEGH CARIBIA ,,,309,Georgetown (Guy),SH ASI,14/5/2022,14/5/2022
HOG,,HÖEGH CARIBIA ,,,309,Paramaribo,SR PBM,17/5/2022,18/5/2022
HOG,,HÖEGH CARIBIA ,,,309,Bridgetown,BB BGI,19/5/2022,19/5/2022
HOG,,HÖEGH CARIBIA ,,,309,Basseterre,KN BAS,20/5/2022,20/5/2022
HOG,,HÖEGH CARIBIA ,,,309,St John'S (Ant),AG SJO,20/5/2022,20/5/2022
HOG,,HÖEGH CARIBIA ,,,309,Pointe À Pitre,CG PNR,21/5/2022,21/5/2022
HOG,,HÖEGH CARIBIA ,,,310,Pointe À Pitre,CG PNR,21/5/2022,21/5/2022
HOG,,HÖEGH CARIBIA ,,,309,Castries (St. Lucia),LC SLU,22/5/2022,22/5/2022
HOG,,HÖEGH CARIBIA ,,,310,Castries (St. Lucia),LC SLU,22/5/2022,22/5/2022
HOG,,HÖEGH CARIBIA ,,,309,St. George'S,AW ORJ,23/5/2022,23/5/2022
HOG,,HÖEGH CARIBIA ,,,310,St. George'S,AW ORJ,23/5/2022,23/5/2022
HOG,,HÖEGH CARIBIA ,,,310,Port Of Spain,TT POS,28/5/2022,29/5/2022
HOG,,HÖEGH CARIBIA ,,,310,Georgetown (Guy),SH ASI,30/5/2022,31/5/2022
HOG,,HÖEGH CARIBIA ,,,310,Kingston,JM KIN,05/6/2022,06/6/2022
HOG,,HÖEGH CARIBIA ,,,311,Kingston,JM KIN,05/6/2022,06/6/2022
HOG,,HÖEGH CARIBIA ,,,311,Oranjestad,AW ORJ,07/6/2022,08/6/2022
HOG,,HÖEGH CARIBIA ,,,311,Willemstad,AN WIL,08/6/2022,09/6/2022
HOG,,HÖEGH CARIBIA ,,,311,Georgetown (Guy),SH ASI,11/6/2022,12/6/2022
HOG,,HÖEGH CARIBIA ,,,311,Port Of Spain,TT POS,13/6/2022,13/6/2022
HOG,,HÖEGH CARIBIA ,,,311,Paramaribo,SR PBM,15/6/2022,16/6/2022
HOG,,HÖEGH CARIBIA ,,,311,Bridgetown,BB BGI,17/6/2022,17/6/2022
HOG,,HÖEGH CARIBIA ,,,311,Basseterre,KN BAS,18/6/2022,18/6/2022
HOG,,HÖEGH CARIBIA ,,,311,St John'S (Ant),AG SJO,19/6/2022,19/6/2022
HOG,,HÖEGH CARIBIA ,,,311,Pointe À Pitre,CG PNR,19/6/2022,19/6/2022
HOG,,HÖEGH CARIBIA ,,,312,Pointe À Pitre,CG PNR,19/6/2022,19/6/2022
HOG,,HÖEGH CARIBIA ,,,312,Port Of Spain,TT POS,27/6/2022,27/6/2022
HOG,,HÖEGH CARIBIA ,,,312,Georgetown (Guy),SH ASI,29/6/2022,29/6/2022
HOG,,HÖEGH CARIBIA ,,,311,St. George'S,AW ORJ,01/7/2022,01/7/2022
HOG,,HÖEGH CARIBIA ,,,312,St. George'S,AW ORJ,01/7/2022,01/7/2022
HOG,,HÖEGH CARIBIA ,,,311,Kingstown,VC KTN,01/7/2022,01/7/2022
HOG,,HÖEGH CARIBIA ,,,312,Kingstown,VC KTN,01/7/2022,01/7/2022
HOG,,HÖEGH CARIBIA ,,,311,Castries (St. Lucia),LC SLU,01/7/2022,02/7/2022
HOG,,HÖEGH CARIBIA ,,,312,Castries (St. Lucia),LC SLU,01/7/2022,02/7/2022
HOG,,HÖEGH CARIBIA ,,,311,Roseau,DM RSU,02/7/2022,02/7/2022
HOG,,HÖEGH CARIBIA ,,,312,Roseau,DM RSU,02/7/2022,02/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Kingston,JM KIN,05/7/2022,06/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Oranjestad,AW ORJ,09/7/2022,09/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Willemstad,AN WIL,10/7/2022,11/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Port Of Spain,TT POS,12/7/2022,12/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Georgetown (Guy),SH ASI,13/7/2022,14/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Paramaribo,SR PBM,15/7/2022,16/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Bridgetown,BB BGI,18/7/2022,18/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Road Town,US HNV,19/7/2022,19/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Basseterre,KN BAS,19/7/2022,20/7/2022
HOG,,HÖEGH CARIBIA ,,,313,St John'S (Ant),AG SJO,20/7/2022,20/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Pointe À Pitre,CG PNR,23/7/2022,23/7/2022
HOG,,HÖEGH CARIBIA ,,,314,Pointe À Pitre,CG PNR,23/7/2022,23/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Roseau,DM RSU,24/7/2022,25/7/2022
HOG,,HÖEGH CARIBIA ,,,314,Roseau,DM RSU,24/7/2022,25/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Castries (St. Lucia),LC SLU,25/7/2022,25/7/2022
HOG,,HÖEGH CARIBIA ,,,314,Castries (St. Lucia),LC SLU,25/7/2022,25/7/2022
HOG,,HÖEGH CARIBIA ,,,313,Kingstown,VC KTN,26/7/2022,26/7/2022
HOG,,HÖEGH CARIBIA ,,,314,Kingstown,VC KTN,26/7/2022,26/7/2022
HOG,,HÖEGH CARIBIA ,,,313,St. George'S,AW ORJ,26/7/2022,26/7/2022
HOG,,HÖEGH CARIBIA ,,,314,St. George'S,AW ORJ,26/7/2022,26/7/2022
HOG,,HÖEGH CARIBIA ,,,314,Port Of Spain,TT POS,29/7/2022,30/7/2022
HOG,,HÖEGH CARIBIA ,,,314,Georgetown (Guy),SH ASI,01/8/2022,02/8/2022
HOG,,HÖEGH CARIBIA ,,,315,Kingston,JM KIN,06/8/2022,07/8/2022
HOG,,HÖEGH CARIBIA ,,,315,Oranjestad,AW ORJ,09/8/2022,09/8/2022
HOG,,HÖEGH CARIBIA ,,,315,Willemstad,AN WIL,10/8/2022,10/8/2022
HOG,,HÖEGH CARIBIA ,,,315,Port Of Spain,TT POS,12/8/2022,12/8/2022
HOG,,HÖEGH CARIBIA ,,,315,Georgetown (Guy),SH ASI,13/8/2022,14/8/2022
HOG,,HÖEGH CARIBIA ,,,315,Paramaribo,SR PBM,15/8/2022,16/8/2022
HOG,,HÖEGH CARIBIA ,,,315,Bridgetown,BB BGI,18/8/2022,18/8/2022
HOG,,HÖEGH CARIBIA ,,,315,Basseterre,KN BAS,18/8/2022,19/8/2022
HOG,,HÖEGH CARIBIA ,,,315,St John'S (Ant),AG SJO,19/8/2022,19/8/2022
HOG,,HÖEGH CARIBIA ,,,316,Pointe À Pitre,CG PNR,19/8/2022,20/8/2022
HOG,,HÖEGH CARIBIA ,,,316,Roseau,DM RSU,20/8/2022,21/8/2022
HOG,,HÖEGH CARIBIA ,,,316,Castries (St. Lucia),LC SLU,21/8/2022,21/8/2022
